output_00007.jpg,646,64,828,504,0.0626346617937,0,0,0,0
output_00007.jpg,539,86,623,262,0.0601879097521,0,0,0,0
output_00007.jpg,520,38,688,338,0.0504579134285,0,0,0,0
output_00018.jpg,637,68,821,516,0.0693003982306,0,0,0,0
output_00018.jpg,553,95,625,255,0.0507921762764,0,0,0,0
output_00020.jpg,540,174,638,470,0.0597694851458,0,0,0,0
output_00020.jpg,556,95,624,251,0.054303355515,0,0,0,0
output_00020.jpg,649,78,815,510,0.0535015612841,0,0,0,0
output_00035.jpg,525,159,619,485,0.0604825913906,0,0,0,0
output_00037.jpg,522,151,622,491,0.0799412056804,0,0,0,0
output_00043.jpg,517,85,675,531,0.589097559452,0,0,0,0
output_00045.jpg,515,78,685,534,0.670304119587,0,0,0,0
output_00045.jpg,523,154,639,486,0.104697622359,0,0,0,0
output_00047.jpg,522,158,646,480,0.0994785353541,0,0,0,0
output_00049.jpg,521,77,697,523,0.775536179543,0,0,0,0
output_00049.jpg,535,174,643,466,0.0755556970835,0,0,0,0
output_00051.jpg,537,183,643,459,0.0669710338116,0,0,0,0
output_00056.jpg,541,202,643,438,0.0512149035931,0,0,0,0
output_00082.jpg,515,102,683,486,0.465786635876,0,0,0,0
output_00090.jpg,534,136,658,446,0.34737303853,0,0,0,0
output_00090.jpg,576,108,660,266,0.091804869473,0,0,0,0
output_00090.jpg,558,118,626,246,0.0847644582391,0,0,0,0
output_00090.jpg,533,230,615,428,0.0777827352285,0,0,0,0
output_00095.jpg,568,99,658,269,0.205515176058,0,0,0,0
output_00095.jpg,543,133,667,431,0.182524815202,0,0,0,0
output_00096.jpg,564,94,654,282,0.166684836149,0,0,0,0
output_00102.jpg,550,94,640,298,0.268254488707,0,0,0,0
output_00104.jpg,539,93,639,281,0.221928372979,0,0,0,0
output_00105.jpg,536,97,640,275,0.276175141335,0,0,0,0
output_00108.jpg,547,109,637,285,0.275483012199,0,0,0,0
output_00108.jpg,525,217,601,437,0.0701502561569,0,0,0,0
output_00110.jpg,552,114,634,286,0.245881274343,0,0,0,0
output_00119.jpg,488,118,626,486,0.180754780769,0,0,0,0
output_00119.jpg,451,194,533,462,0.0722108781338,0,0,0,0
output_00119.jpg,468,92,572,278,0.0675998926163,0,0,0,0
output_00124.jpg,472,126,596,474,0.137902259827,0,0,0,0
output_00124.jpg,471,161,551,423,0.0793052986264,0,0,0,0
output_00124.jpg,476,93,562,269,0.0712195634842,0,0,0,0
output_00124.jpg,515,169,591,423,0.0612538196146,0,0,0,0
output_00124.jpg,458,116,520,242,0.0529745779932,0,0,0,0
output_00126.jpg,481,96,563,272,0.10948587209,0,0,0,0
output_00126.jpg,458,117,524,245,0.0777684375644,0,0,0,0
output_00126.jpg,467,163,553,415,0.0649148598313,0,0,0,0
output_00126.jpg,511,175,593,413,0.0522316358984,0,0,0,0
output_00128.jpg,467,99,561,293,0.0905606299639,0,0,0,0
output_00128.jpg,449,126,519,256,0.0601555854082,0,0,0,0
output_00130.jpg,509,174,591,406,0.0619057044387,0,0,0,0
output_00135.jpg,483,151,577,405,0.110047459602,0,0,0,0
output_00135.jpg,477,93,567,299,0.0589492991567,0,0,0,0
output_00135.jpg,474,128,538,258,0.055938180536,0,0,0,0
output_00155.jpg,422,53,724,525,0.107004255056,0,0,0,0
output_00155.jpg,478,124,542,248,0.0522681921721,0,0,0,0
output_00158.jpg,426,55,730,521,0.111483089626,0,0,0,0
output_00158.jpg,478,124,544,246,0.0747194513679,0,0,0,0
output_00158.jpg,469,85,589,289,0.0732005089521,0,0,0,0
output_00158.jpg,522,113,592,251,0.0630928501487,0,0,0,0
output_00159.jpg,424,47,750,525,0.0885245352983,0,0,0,0
output_00159.jpg,478,124,542,246,0.0528842285275,0,0,0,0
output_00168.jpg,492,128,554,242,0.0929243043065,0,0,0,0
output_00168.jpg,483,94,591,278,0.0808529406786,0,0,0,0
output_00168.jpg,513,116,587,248,0.0770334452391,0,0,0,0
output_00169.jpg,492,130,550,246,0.0631142109632,0,0,0,0
output_00169.jpg,518,115,592,253,0.0576537661254,0,0,0,0
output_00171.jpg,487,126,551,246,0.0715075880289,0,0,0,0
output_00171.jpg,476,86,592,288,0.0606785342097,0,0,0,0
output_00171.jpg,517,113,591,251,0.0595437586308,0,0,0,0
output_00173.jpg,478,92,592,284,0.0826643928885,0,0,0,0
output_00173.jpg,485,125,551,247,0.078800983727,0,0,0,0
output_00173.jpg,516,115,588,249,0.062084723264,0,0,0,0
output_00179.jpg,487,127,553,249,0.0781254321337,0,0,0,0
output_00179.jpg,473,87,595,291,0.0739719718695,0,0,0,0
output_00179.jpg,515,115,593,255,0.061930719763,0,0,0,0
output_00188.jpg,484,131,554,253,0.0525584928691,0,0,0,0
output_00190.jpg,391,70,691,496,0.0762704536319,0,0,0,0
output_00190.jpg,483,131,549,251,0.0509042926133,0,0,0,0
output_00249.jpg,480,106,544,244,0.0644327029586,0,0,0,0
output_00250.jpg,476,108,540,244,0.0515500791371,0,0,0,0
output_00261.jpg,475,104,545,242,0.0993420556188,0,0,0,0
output_00261.jpg,460,63,582,283,0.0666892156005,0,0,0,0
output_00261.jpg,521,90,609,250,0.0535210110247,0,0,0,0
output_00263.jpg,475,102,549,242,0.102287620306,0,0,0,0
output_00263.jpg,457,62,589,282,0.0798228681087,0,0,0,0
output_00263.jpg,517,87,611,249,0.0569420903921,0,0,0,0
output_00266.jpg,475,69,585,277,0.207709506154,0,0,0,0
output_00266.jpg,422,40,770,512,0.137665867805,0,0,0,0
output_00266.jpg,510,89,596,245,0.0875075608492,0,0,0,0
output_00278.jpg,462,68,606,288,0.0984271988273,0,0,0,0
output_00278.jpg,462,135,610,441,0.0697117522359,0,0,0,0
output_00278.jpg,478,105,562,243,0.0666142627597,0,0,0,0
output_00285.jpg,452,82,616,292,0.0668105706573,0,0,0,0
output_00285.jpg,463,144,607,426,0.0649551972747,0,0,0,0
output_00285.jpg,519,111,609,245,0.0534155108035,0,0,0,0
output_00289.jpg,426,70,690,516,0.159417390823,0,0,0,0
output_00289.jpg,493,75,661,297,0.0833259150386,0,0,0,0
output_00289.jpg,520,105,620,257,0.0566894263029,0,0,0,0
output_00289.jpg,507,153,627,423,0.0564226061106,0,0,0,0
output_00290.jpg,430,66,692,522,0.1081937626,0,0,0,0
output_00290.jpg,490,68,666,304,0.0552255623043,0,0,0,0
output_00292.jpg,468,83,666,511,0.227350860834,0,0,0,0
output_00292.jpg,512,146,632,448,0.119257025421,0,0,0,0
output_00294.jpg,468,82,662,516,0.364527851343,0,0,0,0
output_00294.jpg,508,156,618,490,0.137413144112,0,0,0,0
output_00301.jpg,507,161,615,493,0.145999208093,0,0,0,0
output_00308.jpg,521,170,613,484,0.141802966595,0,0,0,0
output_00308.jpg,525,96,659,304,0.0706329867244,0,0,0,0
output_00308.jpg,534,121,618,261,0.0509223416448,0,0,0,0
output_00310.jpg,492,83,662,497,0.383873105049,0,0,0,0
output_00310.jpg,520,163,616,487,0.121166333556,0,0,0,0
output_00310.jpg,523,95,659,307,0.0625931248069,0,0,0,0
output_00311.jpg,520,166,616,482,0.108945883811,0,0,0,0
output_00311.jpg,523,96,657,308,0.0677420347929,0,0,0,0
output_00311.jpg,533,123,617,265,0.0519454292953,0,0,0,0
output_00313.jpg,517,169,617,477,0.101880423725,0,0,0,0
output_00313.jpg,523,97,657,313,0.0657633244991,0,0,0,0
