Date,Timestamp,Filename,TopLeftX,TopLeftY,BottomRightX,BottomRightY,Confidence
2017-05-16,2000-01-01 12:40:47.474,2017-05-16 12-40-47.474.jpg,807,227,928,419,0.6913464665412903
2017-05-16,2000-01-01 12:40:47.914,2017-05-16 12-40-47.914.jpg,807,228,928,419,0.6899065971374512
2017-05-16,2000-01-01 12:40:48.306,2017-05-16 12-40-48.306.jpg,806,228,927,420,0.6964439749717712
2017-05-16,2000-01-01 12:40:48.705,2017-05-16 12-40-48.705.jpg,807,229,929,419,0.7026091814041138
2017-05-16,2000-01-01 12:40:49.166,2017-05-16 12-40-49.166.jpg,807,226,929,417,0.6932876110076904
2017-05-16,2000-01-01 12:40:49.553,2017-05-16 12-40-49.553.jpg,804,229,930,417,0.6735842227935791
2017-05-16,2000-01-01 12:40:49.934,2017-05-16 12-40-49.934.jpg,804,231,929,417,0.6490554213523865
2017-05-16,2000-01-01 12:40:50.322,2017-05-16 12-40-50.322.jpg,806,230,930,420,0.6517908573150635
2017-05-16,2000-01-01 12:40:50.715,2017-05-16 12-40-50.715.jpg,804,230,931,418,0.6660352349281311
2017-05-16,2000-01-01 12:40:51.159,2017-05-16 12-40-51.159.jpg,801,228,929,417,0.6638805866241455
2017-05-16,2000-01-01 12:40:51.549,2017-05-16 12-40-51.549.jpg,801,230,925,414,0.6333832740783691
2017-05-16,2000-01-01 12:40:51.942,2017-05-16 12-40-51.942.jpg,803,233,926,410,0.6247962117195129
2017-05-16,2000-01-01 12:40:52.326,2017-05-16 12-40-52.326.jpg,802,231,924,413,0.6223207712173462
2017-05-16,2000-01-01 12:40:52.709,2017-05-16 12-40-52.709.jpg,799,229,922,412,0.6106279492378235
2017-05-16,2000-01-01 12:40:53.099,2017-05-16 12-40-53.099.jpg,795,233,923,410,0.5463137626647949
2017-05-16,2000-01-01 12:40:53.486,2017-05-16 12-40-53.486.jpg,791,228,922,411,0.5855982303619385
2017-05-16,2000-01-01 12:40:53.875,2017-05-16 12-40-53.875.jpg,784,230,922,409,0.5216662883758545
2017-05-16,2000-01-01 12:40:54.319,2017-05-16 12-40-54.319.jpg,786,229,921,410,0.5277575850486755
2017-05-16,2000-01-01 12:40:55.866,2017-05-16 12-40-55.866.jpg,770,230,916,411,0.5394599437713623
2017-05-16,2000-01-01 12:40:56.324,2017-05-16 12-40-56.324.jpg,763,231,912,406,0.5209066271781921
2017-05-16,2000-01-01 12:40:56.723,2017-05-16 12-40-56.723.jpg,763,226,910,408,0.5617713928222656
2017-05-16,2000-01-01 12:40:57.104,2017-05-16 12-40-57.104.jpg,760,219,898,416,0.5903975963592529
2017-05-16,2000-01-01 12:40:57.490,2017-05-16 12-40-57.490.jpg,753,215,901,421,0.599363386631012
2017-05-16,2000-01-01 12:40:57.869,2017-05-16 12-40-57.869.jpg,752,214,900,422,0.6438376307487488
2017-05-16,2000-01-01 12:40:58.251,2017-05-16 12-40-58.251.jpg,753,209,897,426,0.6406924724578857
2017-05-16,2000-01-01 12:40:58.637,2017-05-16 12-40-58.637.jpg,750,213,897,420,0.5520445704460144
2017-05-16,2000-01-01 12:40:59.013,2017-05-16 12-40-59.013.jpg,756,209,885,423,0.5938879251480103
2017-05-16,2000-01-01 12:40:59.389,2017-05-16 12-40-59.389.jpg,751,211,887,421,0.6060176491737366
2017-05-16,2000-01-01 12:40:59.775,2017-05-16 12-40-59.775.jpg,753,214,888,416,0.5804330706596375
2017-05-16,2000-01-01 12:41:00.161,2017-05-16 12-41-00.161.jpg,752,213,890,417,0.5781345963478088
2017-05-16,2000-01-01 12:41:00.547,2017-05-16 12-41-00.547.jpg,750,212,891,418,0.5422744154930115
2017-05-16,2000-01-01 12:41:00.933,2017-05-16 12-41-00.933.jpg,752,215,893,416,0.5526361465454102
2017-05-16,2000-01-01 12:41:01.386,2017-05-16 12-41-01.386.jpg,751,215,889,416,0.5535440444946289
2017-05-16,2000-01-01 12:41:01.771,2017-05-16 12-41-01.771.jpg,751,214,890,417,0.5605558753013611
2017-05-16,2000-01-01 12:41:02.161,2017-05-16 12-41-02.161.jpg,751,214,891,417,0.57395339012146
2017-05-16,2000-01-01 12:41:02.569,2017-05-16 12-41-02.569.jpg,751,213,893,416,0.5734654664993286
