Date,Timestamp,Filename,TopLeftX,TopLeftY,BottomRightX,BottomRightY,Confidence
2017-05-17,2000-01-01 08:38:21.459,2017-05-17 08-38-21.459.jpg,902,385,1024,665,0.5329787731170654
2017-05-17,2000-01-01 08:38:24.655,2017-05-17 08-38-24.655.jpg,811,344,898,615,0.5187130570411682
2017-05-17,2000-01-01 08:38:25.098,2017-05-17 08-38-25.098.jpg,795,348,897,605,0.5239629745483398
2017-05-17,2000-01-01 08:38:25.537,2017-05-17 08-38-25.537.jpg,791,320,887,613,0.5034506916999817
2017-05-17,2000-01-01 08:38:28.106,2017-05-17 08-38-28.106.jpg,858,396,999,672,0.5199272036552429
2017-05-17,2000-01-01 08:38:29.863,2017-05-17 08-38-29.863.jpg,624,286,714,636,0.7171627879142761
2017-05-17,2000-01-01 08:38:30.285,2017-05-17 08-38-30.285.jpg,548,267,708,662,0.6938888430595398
2017-05-17,2000-01-01 08:38:30.713,2017-05-17 08-38-30.713.jpg,474,262,633,664,0.7143391966819763
2017-05-17,2000-01-01 08:38:31.145,2017-05-17 08-38-31.145.jpg,662,295,776,632,0.5541002750396729
2017-05-17,2000-01-01 08:38:31.603,2017-05-17 08-38-31.603.jpg,586,250,736,676,0.765710175037384
2017-05-17,2000-01-01 08:38:32.117,2017-05-17 08-38-32.117.jpg,465,217,618,701,0.5297783017158508
2017-05-17,2000-01-01 08:38:32.117,2017-05-17 08-38-32.117.jpg,557,242,738,686,0.706519603729248
2017-05-17,2000-01-01 08:38:32.557,2017-05-17 08-38-32.557.jpg,470,199,616,713,0.5834175944328308
2017-05-17,2000-01-01 08:38:32.557,2017-05-17 08-38-32.557.jpg,611,203,801,714,0.6929731369018555
2017-05-17,2000-01-01 08:38:33.056,2017-05-17 08-38-33.056.jpg,459,129,651,690,0.656555712223053
2017-05-17,2000-01-01 08:38:33.056,2017-05-17 08-38-33.056.jpg,645,156,855,710,0.703149676322937
2017-05-17,2000-01-01 08:38:33.514,2017-05-17 08-38-33.514.jpg,552,72,754,719,0.727319598197937
2017-05-17,2000-01-01 08:38:33.514,2017-05-17 08-38-33.514.jpg,746,127,974,719,0.7951641082763672
2017-05-17,2000-01-01 08:38:33.978,2017-05-17 08-38-33.978.jpg,563,51,854,681,0.7431095838546753
2017-05-17,2000-01-01 08:38:33.978,2017-05-17 08-38-33.978.jpg,852,63,1154,696,0.7599040865898132
2017-05-17,2000-01-01 08:38:34.409,2017-05-17 08-38-34.409.jpg,637,40,1020,683,0.5307658314704895
2017-05-17,2000-01-01 08:38:34.409,2017-05-17 08-38-34.409.jpg,1002,0,1263,706,0.7832227349281311
2017-05-17,2000-01-01 08:38:34.836,2017-05-17 08-38-34.836.jpg,841,13,1211,688,0.637811541557312
2017-05-17,2000-01-01 08:39:24.771,2017-05-17 08-39-24.771.jpg,10,218,160,717,0.666266679763794
2017-05-17,2000-01-01 08:39:26.499,2017-05-17 08-39-26.499.jpg,11,5,247,700,0.585711658000946
2017-05-17,2000-01-01 08:39:28.188,2017-05-17 08-39-28.188.jpg,461,55,965,681,0.7438455820083618
2017-05-17,2000-01-01 08:39:28.612,2017-05-17 08-39-28.612.jpg,515,53,915,660,0.7818575501441956
2017-05-17,2000-01-01 08:39:29.039,2017-05-17 08-39-29.039.jpg,504,78,804,716,0.744717001914978
2017-05-17,2000-01-01 08:39:29.473,2017-05-17 08-39-29.473.jpg,482,136,725,716,0.8201131820678711
2017-05-17,2000-01-01 08:39:29.908,2017-05-17 08-39-29.908.jpg,430,204,623,712,0.8092377781867981
2017-05-17,2000-01-01 08:41:20.465,2017-05-17 08-41-20.465.jpg,936,0,1279,719,0.7846465706825256
2017-05-17,2000-01-01 08:41:20.895,2017-05-17 08-41-20.895.jpg,650,22,1056,719,0.8640280961990356
2017-05-17,2000-01-01 08:41:21.330,2017-05-17 08-41-21.330.jpg,597,117,891,718,0.8478158116340637
2017-05-17,2000-01-01 08:41:21.827,2017-05-17 08-41-21.827.jpg,522,186,750,719,0.7581971883773804
2017-05-17,2000-01-01 08:41:22.292,2017-05-17 08-41-22.292.jpg,476,230,658,694,0.7264772057533264
2017-05-17,2000-01-01 08:41:27.015,2017-05-17 08-41-27.015.jpg,876,0,1262,719,0.8420684933662415
2017-05-17,2000-01-01 08:41:27.439,2017-05-17 08-41-27.439.jpg,756,45,974,706,0.788029134273529
2017-05-17,2000-01-01 08:41:27.873,2017-05-17 08-41-27.873.jpg,556,142,856,699,0.8013940453529358
2017-05-17,2000-01-01 08:41:28.304,2017-05-17 08-41-28.304.jpg,524,214,716,719,0.8353694081306458
2017-05-17,2000-01-01 08:41:28.724,2017-05-17 08-41-28.724.jpg,970,0,1242,705,0.7224195599555969
2017-05-17,2000-01-01 08:41:28.724,2017-05-17 08-41-28.724.jpg,496,256,649,712,0.6475178599357605
2017-05-17,2000-01-01 08:41:29.157,2017-05-17 08-41-29.157.jpg,828,65,1088,689,0.7470598816871643
2017-05-17,2000-01-01 08:41:29.157,2017-05-17 08-41-29.157.jpg,474,268,594,668,0.7376988530158997
2017-05-17,2000-01-01 08:41:29.582,2017-05-17 08-41-29.582.jpg,749,123,935,709,0.7954375743865967
2017-05-17,2000-01-01 08:41:29.582,2017-05-17 08-41-29.582.jpg,466,304,562,634,0.5401390790939331
2017-05-17,2000-01-01 08:41:30.023,2017-05-17 08-41-30.023.jpg,662,180,823,719,0.8421249389648438
2017-05-17,2000-01-01 08:41:30.461,2017-05-17 08-41-30.461.jpg,598,237,751,693,0.7821940779685974
2017-05-17,2000-01-01 08:41:30.874,2017-05-17 08-41-30.874.jpg,541,280,691,680,0.824447751045227
2017-05-17,2000-01-01 08:41:31.303,2017-05-17 08-41-31.303.jpg,509,317,621,638,0.6424248218536377
2017-05-17,2000-01-01 08:41:31.771,2017-05-17 08-41-31.771.jpg,476,330,589,637,0.5995393395423889
2017-05-17,2000-01-01 08:42:28.046,2017-05-17 08-42-28.046.jpg,458,258,580,675,0.684662401676178
2017-05-17,2000-01-01 08:42:28.494,2017-05-17 08-42-28.494.jpg,477,214,651,715,0.7251426577568054
2017-05-17,2000-01-01 08:42:28.927,2017-05-17 08-42-28.927.jpg,539,184,738,719,0.8095791935920715
2017-05-17,2000-01-01 08:42:29.350,2017-05-17 08-42-29.350.jpg,556,146,769,704,0.7409150004386902
2017-05-17,2000-01-01 08:42:29.777,2017-05-17 08-42-29.777.jpg,526,81,868,719,0.8759308457374573
2017-05-17,2000-01-01 08:42:30.209,2017-05-17 08-42-30.209.jpg,520,16,909,716,0.8772022724151611
2017-05-17,2000-01-01 08:42:30.624,2017-05-17 08-42-30.624.jpg,437,33,872,706,0.7328742742538452
2017-05-17,2000-01-01 08:42:31.057,2017-05-17 08-42-31.057.jpg,343,4,948,708,0.7752357721328735
2017-05-17,2000-01-01 08:42:31.491,2017-05-17 08-42-31.491.jpg,410,5,883,717,0.7975425720214844
2017-05-17,2000-01-01 08:42:31.977,2017-05-17 08-42-31.977.jpg,448,18,886,696,0.7898898720741272
2017-05-17,2000-01-01 08:42:32.420,2017-05-17 08-42-32.420.jpg,457,8,947,701,0.8207254409790039
2017-05-17,2000-01-01 08:42:32.872,2017-05-17 08-42-32.872.jpg,428,28,906,687,0.7575048208236694
2017-05-17,2000-01-01 08:42:33.363,2017-05-17 08-42-33.363.jpg,220,25,857,693,0.800666332244873
2017-05-17,2000-01-01 08:42:33.782,2017-05-17 08-42-33.782.jpg,23,0,683,699,0.8221216797828674
2017-05-17,2000-01-01 08:42:35.022,2017-05-17 08-42-35.022.jpg,48,8,817,709,0.5862241387367249
2017-05-17,2000-01-01 08:42:35.449,2017-05-17 08-42-35.449.jpg,0,7,717,706,0.6561466455459595
2017-05-17,2000-01-01 08:42:37.978,2017-05-17 08-42-37.978.jpg,4,160,170,673,0.516333818435669
2017-05-17,2000-01-01 08:42:39.772,2017-05-17 08-42-39.772.jpg,10,86,157,648,0.523313045501709
2017-05-17,2000-01-01 08:42:41.906,2017-05-17 08-42-41.906.jpg,10,225,445,698,0.5550351142883301
2017-05-17,2000-01-01 08:42:43.182,2017-05-17 08-42-43.182.jpg,30,199,420,719,0.5210387706756592
2017-05-17,2000-01-01 08:42:43.622,2017-05-17 08-42-43.622.jpg,25,204,424,715,0.532357931137085
2017-05-17,2000-01-01 08:42:47.582,2017-05-17 08-42-47.582.jpg,0,179,172,659,0.5352611541748047
2017-05-17,2000-01-01 08:43:53.683,2017-05-17 08-43-53.683.jpg,0,47,286,676,0.7373510599136353
2017-05-17,2000-01-01 08:43:55.000,2017-05-17 08-43-55.000.jpg,8,65,158,673,0.5067601799964905
2017-05-17,2000-01-01 08:43:55.442,2017-05-17 08-43-55.442.jpg,4,6,170,712,0.6206386089324951
2017-05-17,2000-01-01 08:43:55.883,2017-05-17 08-43-55.883.jpg,0,105,274,719,0.6703310608863831
