Date,Timestamp,Filename,TopLeftX,TopLeftY,BottomRightX,BottomRightY,Confidence
2017-05-16,2000-01-01 19:44:19.536,2017-05-16 19-44-19.536.jpg,1518,440,1797,839,0.7139090299606323
2017-05-16,2000-01-01 19:44:20.022,2017-05-16 19-44-20.022.jpg,1518,440,1796,837,0.722762405872345
2017-05-16,2000-01-01 19:44:20.501,2017-05-16 19-44-20.501.jpg,1521,442,1796,838,0.719980776309967
2017-05-16,2000-01-01 19:44:20.986,2017-05-16 19-44-20.986.jpg,1518,441,1795,836,0.7252689003944397
2017-05-16,2000-01-01 19:44:21.458,2017-05-16 19-44-21.458.jpg,1518,441,1795,836,0.7226574420928955
2017-05-16,2000-01-01 19:44:21.942,2017-05-16 19-44-21.942.jpg,1522,442,1796,837,0.7181204557418823
2017-05-16,2000-01-01 19:44:22.426,2017-05-16 19-44-22.426.jpg,1523,442,1796,837,0.7187300324440002
2017-05-16,2000-01-01 19:44:22.954,2017-05-16 19-44-22.954.jpg,1519,440,1796,837,0.7192772030830383
2017-05-16,2000-01-01 19:44:23.419,2017-05-16 19-44-23.419.jpg,217,35,331,225,0.5747163891792297
2017-05-16,2000-01-01 19:44:23.419,2017-05-16 19-44-23.419.jpg,1523,441,1796,838,0.7158344984054565
2017-05-16,2000-01-01 19:44:23.957,2017-05-16 19-44-23.957.jpg,191,28,349,244,0.6810396909713745
2017-05-16,2000-01-01 19:44:23.957,2017-05-16 19-44-23.957.jpg,1522,442,1796,838,0.7162730693817139
2017-05-16,2000-01-01 19:44:24.456,2017-05-16 19-44-24.456.jpg,188,24,355,258,0.7114095687866211
2017-05-16,2000-01-01 19:44:24.456,2017-05-16 19-44-24.456.jpg,1151,30,1321,247,0.5299373865127563
2017-05-16,2000-01-01 19:44:24.456,2017-05-16 19-44-24.456.jpg,1516,443,1798,836,0.7192750573158264
2017-05-16,2000-01-01 19:44:24.938,2017-05-16 19-44-24.938.jpg,194,29,361,265,0.7043412327766418
2017-05-16,2000-01-01 19:44:24.938,2017-05-16 19-44-24.938.jpg,1156,25,1329,256,0.6000815033912659
2017-05-16,2000-01-01 19:44:24.938,2017-05-16 19-44-24.938.jpg,1516,444,1797,835,0.715510904788971
2017-05-16,2000-01-01 19:44:25.418,2017-05-16 19-44-25.418.jpg,226,14,400,276,0.6611632704734802
2017-05-16,2000-01-01 19:44:25.418,2017-05-16 19-44-25.418.jpg,1173,21,1350,258,0.6245682239532471
2017-05-16,2000-01-01 19:44:25.418,2017-05-16 19-44-25.418.jpg,1516,443,1797,836,0.7162569761276245
2017-05-16,2000-01-01 19:44:25.900,2017-05-16 19-44-25.900.jpg,169,12,394,258,0.6348392367362976
2017-05-16,2000-01-01 19:44:25.900,2017-05-16 19-44-25.900.jpg,1144,17,1379,250,0.5962466597557068
2017-05-16,2000-01-01 19:44:25.900,2017-05-16 19-44-25.900.jpg,1515,442,1798,836,0.7200323343276978
2017-05-16,2000-01-01 19:44:26.379,2017-05-16 19-44-26.379.jpg,123,0,386,275,0.7910973429679871
2017-05-16,2000-01-01 19:44:26.379,2017-05-16 19-44-26.379.jpg,1103,5,1328,265,0.7183040976524353
2017-05-16,2000-01-01 19:44:26.379,2017-05-16 19-44-26.379.jpg,1515,442,1797,836,0.7196152806282043
2017-05-16,2000-01-01 19:44:26.876,2017-05-16 19-44-26.876.jpg,74,0,347,274,0.792711615562439
2017-05-16,2000-01-01 19:44:26.876,2017-05-16 19-44-26.876.jpg,1007,0,1320,267,0.7428544163703918
2017-05-16,2000-01-01 19:44:26.876,2017-05-16 19-44-26.876.jpg,1516,443,1797,835,0.717112123966217
2017-05-16,2000-01-01 19:44:27.363,2017-05-16 19-44-27.363.jpg,16,0,328,268,0.7300580739974976
2017-05-16,2000-01-01 19:44:27.363,2017-05-16 19-44-27.363.jpg,925,0,1279,243,0.7217085957527161
2017-05-16,2000-01-01 19:44:27.363,2017-05-16 19-44-27.363.jpg,1519,440,1797,838,0.7169352769851685
2017-05-16,2000-01-01 19:44:27.894,2017-05-16 19-44-27.894.jpg,1518,440,1797,838,0.7176775336265564
2017-05-16,2000-01-01 19:44:28.399,2017-05-16 19-44-28.399.jpg,1519,441,1796,838,0.7186428904533386
2017-05-16,2000-01-01 19:44:28.897,2017-05-16 19-44-28.897.jpg,20,5,369,250,0.5028516054153442
2017-05-16,2000-01-01 19:44:28.897,2017-05-16 19-44-28.897.jpg,1523,441,1796,837,0.7207554578781128
2017-05-16,2000-01-01 19:44:29.375,2017-05-16 19-44-29.375.jpg,1524,443,1793,837,0.7217912673950195
2017-05-16,2000-01-01 19:44:29.846,2017-05-16 19-44-29.846.jpg,1516,439,1797,843,0.7282361388206482
