Date,Timestamp,Filename,TopLeftX,TopLeftY,BottomRightX,BottomRightY,Confidence
2017-05-16,2000-01-01 10:03:36.781,2017-05-16 10-03-36.781.jpg,6,14,257,283,0.6733750104904175
2017-05-16,2000-01-01 10:03:43.520,2017-05-16 10-03-43.520.jpg,0,1,114,296,0.6846791505813599
2017-05-16,2000-01-01 10:03:44.296,2017-05-16 10-03-44.296.jpg,191,22,343,274,0.6248278617858887
2017-05-16,2000-01-01 10:03:44.651,2017-05-16 10-03-44.651.jpg,237,40,367,257,0.5397921800613403
2017-05-16,2000-01-01 10:03:44.987,2017-05-16 10-03-44.987.jpg,333,0,441,266,0.8183236122131348
2017-05-16,2000-01-01 10:03:45.341,2017-05-16 10-03-45.341.jpg,357,5,445,261,0.7319274544715881
2017-05-16,2000-01-01 10:03:45.687,2017-05-16 10-03-45.687.jpg,416,20,477,228,0.7479496002197266
2017-05-16,2000-01-01 10:03:46.045,2017-05-16 10-03-46.045.jpg,432,27,479,227,0.7274922132492065
2017-05-16,2000-01-01 10:03:46.412,2017-05-16 10-03-46.412.jpg,438,19,475,229,0.6157639026641846
2017-05-16,2000-01-01 10:03:56.890,2017-05-16 10-03-56.890.jpg,103,15,278,279,0.7172170877456665
2017-05-16,2000-01-01 10:03:57.242,2017-05-16 10-03-57.242.jpg,174,9,291,288,0.8035321831703186
2017-05-16,2000-01-01 10:03:57.585,2017-05-16 10-03-57.585.jpg,223,8,317,282,0.8008514642715454
2017-05-16,2000-01-01 10:03:57.927,2017-05-16 10-03-57.927.jpg,301,42,390,245,0.5354118943214417
2017-05-16,2000-01-01 10:03:58.279,2017-05-16 10-03-58.279.jpg,326,27,397,239,0.6684437394142151
2017-05-16,2000-01-01 10:03:58.625,2017-05-16 10-03-58.625.jpg,344,36,406,216,0.6350886225700378
2017-05-16,2000-01-01 10:03:59.033,2017-05-16 10-03-59.033.jpg,373,56,425,203,0.611903727054596
2017-05-16,2000-01-01 10:03:59.395,2017-05-16 10-03-59.395.jpg,389,57,435,203,0.7323195338249207
2017-05-16,2000-01-01 10:03:59.776,2017-05-16 10-03-59.776.jpg,404,62,444,191,0.7725057601928711
2017-05-16,2000-01-01 10:04:00.127,2017-05-16 10-04-00.127.jpg,403,68,438,184,0.7161235213279724
2017-05-16,2000-01-01 10:04:00.475,2017-05-16 10-04-00.475.jpg,393,81,426,182,0.700718879699707
2017-05-16,2000-01-01 10:04:01.605,2017-05-16 10-04-01.605.jpg,395,86,428,173,0.5742672681808472
2017-05-16,2000-01-01 10:04:01.961,2017-05-16 10-04-01.961.jpg,396,84,431,171,0.6326950788497925
2017-05-16,2000-01-01 10:04:02.347,2017-05-16 10-04-02.347.jpg,419,73,449,178,0.6161860823631287
2017-05-16,2000-01-01 10:04:03.219,2017-05-16 10-04-03.219.jpg,299,31,462,270,0.5022415518760681
2017-05-16,2000-01-01 10:04:03.581,2017-05-16 10-04-03.581.jpg,99,23,389,276,0.5254804491996765
2017-05-16,2000-01-01 10:04:09.727,2017-05-16 10-04-09.727.jpg,421,87,446,171,0.5428533554077148
2017-05-16,2000-01-01 10:04:10.126,2017-05-16 10-04-10.126.jpg,421,85,445,174,0.5950722098350525
2017-05-16,2000-01-01 10:04:11.505,2017-05-16 10-04-11.505.jpg,403,92,431,165,0.52182537317276
2017-05-16,2000-01-01 10:04:13.281,2017-05-16 10-04-13.281.jpg,417,86,441,173,0.5239393711090088
2017-05-16,2000-01-01 10:04:14.037,2017-05-16 10-04-14.037.jpg,421,86,444,170,0.5240750312805176
2017-05-16,2000-01-01 10:04:14.382,2017-05-16 10-04-14.382.jpg,419,85,444,170,0.5764858722686768
2017-05-16,2000-01-01 10:04:14.731,2017-05-16 10-04-14.731.jpg,417,86,441,170,0.5711638331413269
2017-05-16,2000-01-01 10:04:15.080,2017-05-16 10-04-15.080.jpg,418,82,444,173,0.5844066143035889
2017-05-16,2000-01-01 10:04:15.431,2017-05-16 10-04-15.431.jpg,422,82,447,174,0.6067259907722473
2017-05-16,2000-01-01 10:04:15.769,2017-05-16 10-04-15.769.jpg,421,86,449,173,0.5489928126335144
2017-05-16,2000-01-01 10:04:21.556,2017-05-16 10-04-21.556.jpg,414,91,441,169,0.5847426056861877
2017-05-16,2000-01-01 10:04:21.909,2017-05-16 10-04-21.909.jpg,416,92,444,169,0.5178291201591492
2017-05-16,2000-01-01 10:04:22.260,2017-05-16 10-04-22.260.jpg,409,84,434,169,0.5473465919494629
2017-05-16,2000-01-01 10:04:22.624,2017-05-16 10-04-22.624.jpg,406,82,430,168,0.5267866849899292
2017-05-16,2000-01-01 10:04:22.993,2017-05-16 10-04-22.993.jpg,404,87,431,169,0.5266673564910889
2017-05-16,2000-01-01 10:04:34.636,2017-05-16 10-04-34.636.jpg,1,0,168,123,0.5058313608169556
2017-05-16,2000-01-01 10:04:34.636,2017-05-16 10-04-34.636.jpg,0,0,129,299,0.753048837184906
2017-05-16,2000-01-01 10:04:34.973,2017-05-16 10-04-34.973.jpg,319,13,476,292,0.6704185009002686
2017-05-16,2000-01-01 10:04:35.315,2017-05-16 10-04-35.315.jpg,407,106,439,184,0.5246828198432922
2017-05-16,2000-01-01 10:04:36.340,2017-05-16 10-04-36.340.jpg,414,106,443,180,0.5244994163513184
2017-05-16,2000-01-01 10:04:36.692,2017-05-16 10-04-36.692.jpg,416,106,443,180,0.5123699903488159
