Date,Timestamp,Filename,TopLeftX,TopLeftY,BottomRightX,BottomRightY,Confidence
2017-05-16,2908-04-02 07:54:45.631388,2017-05-16 07-54-45.631388.jpg,367,104,723,520,0.7769753932952881
2017-05-16,2908-04-02 07:54:46.032731,2017-05-16 07-54-46.032731.jpg,319,20,777,508,0.9017168879508972
2017-05-16,2908-04-02 07:54:46.444807,2017-05-16 07-54-46.444807.jpg,153,40,944,489,0.7104098200798035
2017-05-16,2908-04-02 07:54:50.214437,2017-05-16 07-54-50.214437.jpg,338,183,649,530,0.6918961405754089
2017-05-16,2908-04-02 07:54:50.613100,2017-05-16 07-54-50.613100.jpg,323,63,783,533,0.7849811315536499
2017-05-16,2908-04-02 07:54:51.021827,2017-05-16 07-54-51.021827.jpg,234,8,748,516,0.8556075692176819
2017-05-16,2908-04-02 07:54:55.133888,2017-05-16 07-54-55.133888.jpg,334,179,650,528,0.7684438228607178
2017-05-16,2908-04-02 07:54:55.532284,2017-05-16 07-54-55.532284.jpg,352,28,775,529,0.8455134034156799
2017-05-16,2908-04-02 07:54:55.943982,2017-05-16 07-54-55.943982.jpg,210,10,784,526,0.7989699840545654
2017-05-16,2908-04-02 07:54:59.979125,2017-05-16 07-54-59.979125.jpg,340,175,645,531,0.7069860696792603
2017-05-16,2908-04-02 07:55:00.359053,2017-05-16 07-55-00.359053.jpg,352,28,775,529,0.8455134034156799
2017-05-16,2908-04-02 07:55:00.770528,2017-05-16 07-55-00.770528.jpg,210,10,784,526,0.7989699840545654
2017-05-16,2908-04-02 07:55:04.840877,2017-05-16 07-55-04.840877.jpg,340,175,645,531,0.7069860696792603
2017-05-16,2908-04-02 07:55:05.213817,2017-05-16 07-55-05.213817.jpg,352,28,775,529,0.8455134034156799
2017-05-16,2908-04-02 07:55:05.608556,2017-05-16 07-55-05.608556.jpg,210,10,784,526,0.7989699840545654
2017-05-16,2908-04-02 07:55:05.988697,2017-05-16 07-55-05.988697.jpg,264,31,844,495,0.5479255318641663
2017-05-16,2908-04-02 07:55:09.658481,2017-05-16 07-55-09.658481.jpg,335,170,641,539,0.6691026091575623
2017-05-16,2908-04-02 07:55:10.076421,2017-05-16 07-55-10.076421.jpg,352,28,775,529,0.8455134034156799
2017-05-16,2908-04-02 07:55:10.477218,2017-05-16 07-55-10.477218.jpg,210,10,784,526,0.7989699840545654
2017-05-16,2908-04-02 07:55:14.542584,2017-05-16 07-55-14.542584.jpg,340,175,645,531,0.7069860696792603
2017-05-16,2908-04-02 07:55:14.934089,2017-05-16 07-55-14.934089.jpg,337,29,785,508,0.8634851574897766
2017-05-16,2908-04-02 07:55:14.934089,2017-05-16 07-55-14.934089.jpg,849,0,958,531,0.6255578994750977
2017-05-16,2908-04-02 07:55:15.317938,2017-05-16 07-55-15.317938.jpg,210,10,784,526,0.7989699840545654
2017-05-16,2908-04-02 07:55:19.306074,2017-05-16 07-55-19.306074.jpg,335,170,641,539,0.6691026091575623
2017-05-16,2908-04-02 07:55:19.698482,2017-05-16 07-55-19.698482.jpg,323,63,783,533,0.7849811315536499
2017-05-16,2908-04-02 07:55:20.090384,2017-05-16 07-55-20.090384.jpg,234,8,748,516,0.8556075692176819
